Date,Open,High,Low,Close,Adj Close,Volume
2013-01-15,1192.767090,1217.966431,1184.367310,1192.767090,1114.532471,16847488
2013-01-16,1175.967529,1201.166870,1167.567871,1175.967529,1098.834473,7916884
2013-01-17,1142.368530,1175.967529,1142.368530,1142.368530,1067.439453,13151552
2013-01-18,1133.968750,1167.567871,1133.968750,1133.968750,1059.590698,15584358
2013-01-21,1142.368530,1159.168091,1133.968750,1142.368530,1067.439453,10816964
2013-01-22,1100.369629,1150.768311,1100.369629,1100.369629,1028.195313,13132504
2013-01-23,1117.169189,1125.568970,1100.369629,1117.169189,1043.892944,9499666
2013-01-25,1100.369629,1125.568970,1100.369629,1100.369629,1028.195313,13831333
2013-01-28,1108.769409,1125.568970,1100.369629,1108.769409,1036.044189,4892396
2013-01-29,1167.567871,1175.967529,1108.769409,1167.567871,1090.985840,33361038
2013-01-30,1159.168091,1192.767090,1150.768311,1159.168091,1083.136963,27541235
2013-01-31,1142.368530,1167.567871,1133.968750,1142.368530,1067.439453,13552754
2013-02-01,1167.567871,1175.967529,1142.368530,1167.567871,1090.985840,20065433
2013-02-04,1142.368530,1184.367310,1142.368530,1142.368530,1067.439453,10096706
2013-02-05,1142.368530,1150.768311,1125.568970,1142.368530,1067.439453,9547882
2013-02-06,1175.967529,1184.367310,1142.368530,1175.967529,1098.834473,36192664
2013-02-07,1159.168091,1184.367310,1159.168091,1159.168091,1083.136963,11977711
2013-02-08,1150.768311,1175.967529,1150.768311,1150.768311,1075.288208,7299010
2013-02-11,1159.168091,1167.567871,1150.768311,1159.168091,1083.136963,7906170
2013-02-12,1150.768311,1167.567871,1150.768311,1150.768311,1075.288208,6546608
2013-02-13,1142.368530,1167.567871,1133.968750,1142.368530,1067.439453,20673784
2013-02-14,1142.368530,1159.168091,1142.368530,1142.368530,1067.439453,16913561
2013-02-15,1142.368530,1167.567871,1142.368530,1142.368530,1067.439453,7025193
2013-02-18,1125.568970,1150.768311,1125.568970,1125.568970,1051.741699,6854355
2013-02-19,1108.769409,1142.368530,1108.769409,1108.769409,1036.044189,13434894
2013-02-20,1125.568970,1142.368530,1117.169189,1125.568970,1051.741699,18814804
2013-02-21,1083.570190,1117.169189,1083.570190,1083.570190,1012.497681,35190850
2013-02-22,1075.170410,1117.169189,1075.170410,1075.170410,1004.648926,3
2013-02-25,1066.770630,1100.369629,1066.770630,1066.770630,996.800049,16845107
2013-02-26,1058.370850,1083.570190,1058.370850,1058.370850,988.951172,17988590
2013-02-27,1075.170410,1083.570190,1066.770630,1075.170410,1004.648926,9959798
2013-02-28,1083.570190,1091.969849,1075.170410,1083.570190,1012.497681,15653407
2013-03-01,1091.969849,1091.969849,1066.770630,1091.969849,1020.346558,20757714
2013-03-04,1091.969849,1091.969849,1091.969849,1091.969849,1020.346558,0
2013-03-05,1083.570190,1091.969849,1075.170410,1083.570190,1012.497681,5076925
2013-03-06,1150.768311,1150.768311,1091.969849,1150.768311,1075.288208,76128883
2013-03-07,1150.768311,1167.567871,1142.368530,1150.768311,1075.288208,22769079
2013-03-08,1133.968750,1150.768311,1125.568970,1133.968750,1059.590698,11857469
2013-03-11,1108.769409,1133.968750,1108.769409,1108.769409,1036.044189,8282966
2013-03-13,1108.769409,1125.568970,1108.769409,1108.769409,1036.044189,7066861
2013-03-14,1108.769409,1117.169189,1083.570190,1091.969849,1020.346558,26937051
2013-03-15,1100.369629,1117.169189,1091.969849,1108.769409,1036.044189,20536280
2013-03-18,1125.568970,1150.768311,1125.568970,1150.768311,1075.288208,55822967
2013-03-19,1159.168091,1175.967529,1142.368530,1159.168091,1083.136963,46192344
2013-03-20,1159.168091,1159.168091,1133.968750,1133.968750,1059.590698,13476561
2013-03-21,1150.768311,1150.768311,1117.169189,1125.568970,1051.741699,9146680
2013-03-22,1117.169189,1133.968750,1108.769409,1125.568970,1051.741699,17902874
2013-03-25,1133.968750,1159.168091,1125.568970,1150.768311,1075.288208,20510684
2013-03-26,1125.568970,1175.967529,1125.568970,1175.967529,1098.834473,24454245
2013-03-27,1175.967529,1184.367310,1159.168091,1175.967529,1098.834473,13932526
2013-03-28,1175.967529,1175.967529,1150.768311,1150.768311,1075.288208,6629349
2013-04-01,1167.567871,1175.967529,1150.768311,1175.967529,1098.834473,18329076
2013-04-02,1175.967529,1175.967529,1150.768311,1167.567871,1090.985840,14059316
2013-04-03,1167.567871,1226.366211,1150.768311,1209.566650,1130.229980,3
2013-04-04,1209.566650,1217.966431,1192.767090,1192.767090,1114.532471,18252288
2013-04-05,1192.767090,1192.767090,1167.567871,1175.967529,1098.834473,20133292
2013-04-08,1175.967529,1217.966431,1175.967529,1209.566650,1130.229980,28844842
2013-04-09,1209.566650,1217.966431,1175.967529,1175.967529,1098.834473,14186700
2013-04-10,1184.367310,1201.166870,1175.967529,1192.767090,1114.532471,11047328
2013-04-11,1192.767090,1209.566650,1184.367310,1192.767090,1114.532471,10533028
2013-04-12,1192.767090,1192.767090,1175.967529,1192.767090,1114.532471,3015559
2013-04-15,1175.967529,1175.967529,1159.168091,1159.168091,1083.136963,12120572
2013-04-16,1142.368530,1167.567871,1133.968750,1167.567871,1090.985840,11228285
2013-04-17,1167.567871,1175.967529,1159.168091,1167.567871,1090.985840,7118053
2013-04-18,1167.567871,1167.567871,1142.368530,1150.768311,1075.288208,10068729
2013-04-19,1150.768311,1150.768311,1125.568970,1133.968750,1059.590698,15305778
2013-04-22,1142.368530,1167.567871,1133.968750,1142.368530,1067.439453,16452239
2013-04-23,1150.768311,1150.768311,1133.968750,1133.968750,1059.590698,3
2013-04-24,1142.368530,1159.168091,1133.968750,1159.168091,1083.136963,20425562
2013-04-25,1159.168091,1159.168091,1142.368530,1150.768311,1075.288208,9336566
2013-04-26,1159.168091,1175.967529,1150.768311,1159.168091,1083.136963,50434128
2013-04-29,1159.168091,1167.567871,1150.768311,1150.768311,1075.288208,6121002
2013-04-30,1159.168091,1167.567871,1133.968750,1159.168091,1083.136963,43270240
2013-05-01,1159.168091,1167.567871,1150.768311,1150.768311,1075.288208,9400854
2013-05-02,1142.368530,1150.768311,1133.968750,1133.968750,1059.590698,7922242
2013-05-03,1133.968750,1142.368530,1117.169189,1125.568970,1051.741699,5866828
2013-05-06,1133.968750,1142.368530,1133.968750,1142.368530,1067.439453,3542359
2013-05-07,1150.768311,1150.768311,1133.968750,1142.368530,1067.439453,4253688
2013-05-08,1142.368530,1159.168091,1133.968750,1150.768311,1075.288208,8234750
2013-05-10,1159.168091,1159.168091,1142.368530,1150.768311,1075.288208,5332289
2013-05-13,1150.768311,1150.768311,1125.568970,1125.568970,1051.741699,10596720
2013-05-14,1133.968750,1142.368530,1100.369629,1133.968750,1059.590698,18138595
2013-05-15,1125.568970,1125.568970,1100.369629,1100.369629,1028.195313,9772888
2013-05-16,1091.969849,1117.169189,1091.969849,1100.369629,1028.195313,6177551
2013-05-17,1100.369629,1117.169189,1100.369629,1108.769409,1036.044189,3166753
2013-05-20,1108.769409,1125.568970,1108.769409,1117.169189,1043.892944,4084041
2013-05-21,1117.169189,1142.368530,1108.769409,1125.568970,1051.741699,5969212
2013-05-22,1125.568970,1125.568970,1108.769409,1125.568970,1051.741699,7327582
2013-05-23,1125.568970,1125.568970,1100.369629,1100.369629,1028.195313,6930548
2013-05-24,1108.769409,1117.169189,1100.369629,1108.769409,1036.044189,2688764
2013-05-27,1117.169189,1125.568970,1091.969849,1091.969849,1020.346558,11758062
2013-05-28,1108.769409,1117.169189,1083.570190,1091.969849,1020.346558,18826709
2013-05-29,1100.369629,1108.769409,1083.570190,1100.369629,1028.195313,16292115
2013-05-30,1066.770630,1075.170410,1058.370850,1058.370850,1025.824829,10182423
2013-05-31,1066.770630,1083.570190,1058.370850,1075.170410,1042.107910,14568258
2013-06-03,1066.770630,1066.770630,1049.971069,1049.971069,1017.683289,9144299
2013-06-04,1058.370850,1075.170410,1041.571289,1058.370850,1025.824829,10686008
2013-06-05,1049.971069,1066.770630,1049.971069,1058.370850,1025.824829,6424581
2013-06-07,1058.370850,1058.370850,1033.171509,1033.171509,1001.400452,5703133
2013-06-10,1041.571289,1049.971069,1024.771729,1024.771729,993.258972,7241270
2013-06-11,1024.771729,1024.771729,949.173828,965.973389,936.268738,3
2013-06-12,957.573608,974.373169,949.173828,949.173828,919.985779,7030550
2013-06-13,949.173828,949.173828,923.974548,932.374329,903.702881,7093052
2013-06-14,940.774048,957.573608,932.374329,940.774048,911.844299,5809683
2013-06-17,949.173828,982.772888,949.173828,957.573608,928.127258,11157450
2013-06-18,957.573608,991.172668,957.573608,965.973389,936.268738,18514200
2013-06-19,974.373169,974.373169,957.573608,957.573608,928.127258,4403692
2013-06-20,957.573608,957.573608,890.375488,890.375488,862.995544,3
2013-06-21,856.776367,873.575928,814.777527,814.777527,789.722229,3
2013-06-24,823.177307,839.976868,806.377747,806.377747,781.580811,22545859
2013-06-25,823.177307,831.577087,814.777527,823.177307,797.863831,13932526
2013-06-26,831.577087,848.376648,823.177307,839.976868,814.146790,17244522
2013-06-27,839.976868,856.776367,839.976868,839.976868,814.146790,10692556
2013-06-28,839.976868,856.776367,839.976868,839.976868,814.146790,9678838
2013-07-01,839.976868,848.376648,831.577087,839.976868,814.146790,6562680
2013-07-02,839.976868,848.376648,814.777527,831.577087,806.005310,18628489
2013-07-03,823.177307,831.577087,797.978027,806.377747,781.580811,12668801
2013-07-04,806.377747,839.976868,806.377747,839.976868,814.146790,21091057
2013-07-05,839.976868,856.776367,839.976868,839.976868,814.146790,9506809
2013-07-08,839.976868,839.976868,797.978027,797.978027,773.439392,13771212
2013-07-09,797.978027,814.777527,781.178467,789.578247,765.297852,13603946
2013-07-10,797.978027,823.177307,789.578247,797.978027,773.439392,7546041
2013-07-11,814.777527,865.176147,814.777527,856.776367,830.429565,21270229
2013-07-12,873.575928,991.172668,856.776367,974.373169,944.410217,83204674
2013-07-15,974.373169,1041.571289,949.173828,1016.372009,985.117554,69878116
2013-07-16,1016.372009,1024.771729,974.373169,974.373169,944.410217,18098713
2013-07-17,974.373169,1016.372009,965.973389,974.373169,944.410217,27123366
2013-07-18,974.373169,999.572449,965.973389,974.373169,944.410217,13555730
2013-07-19,982.772888,1024.771729,982.772888,991.172668,960.693115,47838223
2013-07-22,1007.972229,1083.570190,991.172668,1083.570190,1050.249268,44789924
2013-07-23,1091.969849,1108.769409,1083.570190,1083.570190,1050.249268,42222592
2013-07-24,1091.969849,1091.969849,1033.171509,1066.770630,1033.966309,26318582
2013-07-25,1049.971069,1083.570190,1033.171509,1066.770630,1033.966309,18117165
2013-07-26,1075.170410,1075.170410,1041.571289,1041.571289,1009.541931,5069782
2013-07-29,1066.770630,1066.770630,999.572449,999.572449,968.834534,12560465
2013-07-30,982.772888,999.572449,974.373169,982.772888,952.551636,12499153
2013-07-31,965.973389,999.572449,940.774048,974.373169,944.410217,26613828
2013-08-01,991.172668,1016.372009,974.373169,1007.972229,976.976013,14233725
2013-08-02,1024.771729,1024.771729,999.572449,999.572449,968.834534,7211508
2013-08-12,982.772888,1117.169189,982.772888,1108.769409,1074.673584,52075244
2013-08-13,1117.169189,1125.568970,1066.770630,1091.969849,1058.390747,37961760
2013-08-14,1091.969849,1100.369629,1066.770630,1075.170410,1042.107910,12344983
2013-08-15,1075.170410,1125.568970,1075.170410,1117.169189,1082.815063,30112139
2013-08-16,1100.369629,1133.968750,1091.969849,1117.169189,1082.815063,33914029
2013-08-19,1117.169189,1125.568970,1058.370850,1066.770630,1033.966309,25465582
2013-08-20,1049.971069,1058.370850,991.172668,1016.372009,985.117554,21150582
2013-08-21,1024.771729,1091.969849,1016.372009,1091.969849,1058.390747,18129071
2013-08-22,1083.570190,1159.168091,1041.571289,1142.368530,1107.239502,67201852
2013-08-23,1150.768311,1167.567871,1108.769409,1159.168091,1123.522583,57935525
2013-08-26,1167.567871,1184.367310,1142.368530,1167.567871,1131.664063,23630413
2013-08-27,1150.768311,1150.768311,1091.969849,1100.369629,1066.532104,20427348
2013-08-28,1083.570190,1167.567871,1049.971069,1159.168091,1123.522583,43277978
2013-08-29,1167.567871,1192.767090,1142.368530,1159.168091,1123.522583,41616027
2013-08-30,1159.168091,1167.567871,1108.769409,1117.169189,1082.815063,23251831
2013-09-02,1108.769409,1159.168091,1083.570190,1150.768311,1115.380981,27909697
2013-09-03,1133.968750,1192.767090,1133.968750,1150.768311,1115.380981,38519513
2013-09-04,1150.768311,1159.168091,1117.169189,1117.169189,1082.815063,14268845
2013-09-05,1117.169189,1159.168091,1117.169189,1159.168091,1123.522583,20074362
2013-09-06,1159.168091,1209.566650,1142.368530,1209.566650,1172.371216,65942888
2013-09-09,1217.966431,1259.965332,1217.966431,1243.165771,1204.937256,62701728
2013-09-10,1243.165771,1259.965332,1133.968750,1159.168091,1123.522583,58678998
2013-09-11,1167.567871,1209.566650,1150.768311,1192.767090,1156.088257,23703629
2013-09-12,1192.767090,1234.765991,1184.367310,1217.966431,1180.512695,19363628
2013-09-13,1209.566650,1234.765991,1192.767090,1226.366211,1188.654175,20267225
2013-09-16,1217.966431,1234.765991,1201.166870,1226.366211,1188.654175,20257701
2013-09-17,1217.966431,1243.165771,1209.566650,1234.765991,1196.795654,11780681
2013-09-18,1226.366211,1234.765991,1201.166870,1201.166870,1164.229736,8749050
2013-09-19,1234.765991,1276.764771,1217.966431,1268.364990,1229.361572,62692203
2013-09-20,1268.364990,1293.564331,1259.965332,1276.764771,1237.502930,39420729
2013-09-23,1259.965332,1259.965332,1234.765991,1243.165771,1204.937256,6466844
2013-09-24,1234.765991,1251.565552,1201.166870,1201.166870,1164.229736,12340221
2013-09-25,1184.367310,1209.566650,1175.967529,1209.566650,1172.371216,6415057
2013-09-26,1201.166870,1226.366211,1201.166870,1201.166870,1164.229736,9219896
2013-09-27,1201.166870,1217.966431,1175.967529,1192.767090,1156.088257,6792449
2013-09-30,1192.767090,1209.566650,1175.967529,1192.767090,1156.088257,12910474
2013-10-01,1201.166870,1217.966431,1184.367310,1192.767090,1156.088257,9816937
2013-10-02,1209.566650,1217.966431,1184.367310,1192.767090,1156.088257,11675321
2013-10-03,1201.166870,1251.565552,1192.767090,1226.366211,1188.654175,30374646
2013-10-04,1217.966431,1226.366211,1209.566650,1209.566650,1172.371216,4269760
2013-10-07,1217.966431,1268.364990,1209.566650,1251.565552,1213.078613,35371212
2013-10-08,1251.565552,1268.364990,1243.165771,1259.965332,1221.220093,8059745
2013-10-09,1259.965332,1276.764771,1234.765991,1234.765991,1196.795654,18822542
2013-10-10,1243.165771,1276.764771,1234.765991,1259.965332,1221.220093,18275503
2013-10-11,1276.764771,1293.564331,1259.965332,1268.364990,1229.361572,13238460
2013-10-16,1259.965332,1276.764771,1243.165771,1251.565552,1213.078613,13761093
2013-10-17,1251.565552,1268.364990,1251.565552,1259.965332,1221.220093,9130608
2013-10-18,1259.965332,1276.764771,1251.565552,1276.764771,1237.502930,9549667
2013-10-21,1276.764771,1335.563232,1268.364990,1335.563232,1294.493164,37118284
2013-10-22,1327.163452,1335.563232,1310.363892,1318.763672,1278.210327,9647884
2013-10-23,1327.163452,1360.762451,1327.163452,1343.963013,1302.634888,26782880
2013-10-24,1335.563232,1343.963013,1318.763672,1335.563232,1294.493164,10267544
2013-10-25,1335.563232,1352.362671,1327.163452,1343.963013,1302.634888,13320009
2013-10-28,1343.963013,1352.362671,1310.363892,1318.763672,1278.210327,10692556
2013-10-29,1327.163452,1327.163452,1301.964111,1301.964111,1261.927368,7373417
2013-10-30,1301.964111,1335.563232,1301.964111,1310.363892,1270.068848,10669341
2013-10-31,1310.363892,1343.963013,1276.764771,1343.963013,1302.634888,30851445
2013-11-01,1335.563232,1352.362671,1301.964111,1301.964111,1261.927368,10447311
2013-11-04,1310.363892,1310.363892,1285.164551,1285.164551,1245.644409,7490682
2013-11-06,1285.164551,1301.964111,1259.965332,1259.965332,1221.220093,10249091
2013-11-07,1268.364990,1276.764771,1251.565552,1259.965332,1221.220093,18148119
2013-11-08,1259.965332,1259.965332,1217.966431,1234.765991,1196.795654,18854091
2013-11-11,1234.765991,1234.765991,1192.767090,1201.166870,1164.229736,12989643
2013-11-12,1209.566650,1209.566650,1159.168091,1159.168091,1123.522583,23352429
2013-11-13,1159.168091,1159.168091,1108.769409,1133.968750,1099.098145,13717639
2013-11-14,1142.368530,1167.567871,1125.568970,1150.768311,1115.380981,31715755
2013-11-15,1167.567871,1184.367310,1117.169189,1125.568970,1090.956543,13308700
2013-11-18,1125.568970,1175.967529,1125.568970,1133.968750,1099.098145,30145473
2013-11-19,1133.968750,1142.368530,1091.969849,1117.169189,1082.815063,37664728
2013-11-20,1117.169189,1125.568970,1083.570190,1091.969849,1058.390747,20698189
2013-11-21,1083.570190,1117.169189,1075.170410,1117.169189,1082.815063,17468338
2013-11-22,1125.568970,1125.568970,1091.969849,1125.568970,1090.956543,14947435
2013-11-25,1125.568970,1159.168091,1117.169189,1142.368530,1107.239502,21201774
2013-11-26,1142.368530,1142.368530,1083.570190,1083.570190,1050.249268,14275393
2013-11-27,1083.570190,1100.369629,1049.971069,1058.370850,1025.824829,10622316
2013-11-28,1058.370850,1100.369629,1049.971069,1058.370850,1025.824829,13205721
2013-11-29,1066.770630,1075.170410,1058.370850,1058.370850,1025.824829,4829299
2013-12-02,1058.370850,1083.570190,1058.370850,1058.370850,1025.824829,17157020
2013-12-03,1058.370850,1058.370850,1024.771729,1024.771729,993.258972,12467010
2013-12-04,1024.771729,1066.770630,1016.372009,1058.370850,1025.824829,18439793
2013-12-05,1058.370850,1091.969849,1049.971069,1058.370850,1025.824829,38280816
2013-12-06,1066.770630,1083.570190,1041.571289,1049.971069,1017.683289,37117094
2013-12-09,1041.571289,1066.770630,1033.171509,1041.571289,1009.541931,12390222
2013-12-10,1049.971069,1075.170410,1049.971069,1058.370850,1025.824829,17273690
2013-12-11,1066.770630,1066.770630,1033.171509,1049.971069,1017.683289,12299743
2013-12-12,1033.171509,1041.571289,1024.771729,1024.771729,993.258972,13414655
2013-12-13,1024.771729,1033.171509,982.772888,991.172668,960.693115,26394775
2013-12-16,1007.972229,1007.972229,949.173828,949.173828,919.985779,17486196
2013-12-17,965.973389,982.772888,957.573608,957.573608,928.127258,10925301
2013-12-18,965.973389,991.172668,957.573608,982.772888,952.551636,15173037
2013-12-19,991.172668,999.572449,949.173828,957.573608,928.127258,11843183
2013-12-20,949.173828,965.973389,873.575928,873.575928,846.712585,46031625
2013-12-23,890.375488,890.375488,831.577087,856.776367,830.429565,45370893
2013-12-24,865.176147,915.574768,848.376648,907.174988,879.278442,45406608
2013-12-27,907.174988,932.374329,898.775208,907.174988,879.278442,19296365
2013-12-30,915.574768,940.774048,915.574768,915.574768,887.419922,18161810
2014-01-02,915.574768,932.374329,907.174988,907.174988,879.278442,15859365
2014-01-03,907.174988,907.174988,856.776367,873.575928,846.712585,24569724
2014-01-06,865.176147,881.975708,844.176758,844.176758,818.217407,17889778
2014-01-07,839.976868,844.176758,797.978027,844.176758,818.217407,21262966
2014-01-08,844.176758,852.576477,831.577087,848.376648,822.288208,33422230
2014-01-09,852.576477,865.176147,844.176758,844.176758,818.217407,17236546
2014-01-10,856.776367,856.776367,818.977417,823.177307,797.863831,49542793
2014-01-13,831.577087,848.376648,814.777527,831.577087,806.005310,48573124
2014-01-15,835.776978,856.776367,823.177307,831.577087,806.005310,80839608
2014-01-16,839.976868,873.575928,835.776978,856.776367,830.429565,79999466
2014-01-17,865.176147,865.176147,844.176758,844.176758,818.217407,28954012
2014-01-20,848.376648,869.376038,848.376648,865.176147,838.571106,27094080
2014-01-21,865.176147,919.774658,865.176147,907.174988,879.278442,75087664
2014-01-22,915.574768,923.974548,881.975708,898.775208,871.136963,62583629
2014-01-23,881.975708,907.174988,873.575928,877.775818,850.783386,45903765
2014-01-24,873.575928,881.975708,865.176147,873.575928,846.712585,20543542
2014-01-27,865.176147,865.176147,839.976868,848.376648,822.288208,32322081
2014-01-28,848.376648,856.776367,839.976868,844.176758,818.217407,27164558
2014-01-29,848.376648,856.776367,844.176758,848.376648,822.288208,25031523
2014-01-30,844.176758,865.176147,835.776978,865.176147,838.571106,31252527
2014-02-03,856.776367,865.176147,852.576477,856.776367,830.429565,13128099
2014-02-04,844.176758,852.576477,839.976868,844.176758,818.217407,16371879
2014-02-05,848.376648,852.576477,839.976868,839.976868,814.146790,17290119
2014-02-06,839.976868,848.376648,835.776978,839.976868,814.146790,23990065
2014-02-07,848.376648,856.776367,844.176758,848.376648,822.288208,24192928
2014-02-10,856.776367,869.376038,852.576477,852.576477,826.358887,31634800
2014-02-11,856.776367,877.775818,852.576477,873.575928,846.712585,52225129
2014-02-12,873.575928,890.375488,869.376038,869.376038,842.641846,56800255
2014-02-13,869.376038,877.775818,852.576477,852.576477,826.358887,39192627
2014-02-14,856.776367,865.176147,852.576477,852.576477,826.358887,25637373
2014-02-17,860.976257,873.575928,856.776367,869.376038,842.641846,26792881
2014-02-18,869.376038,902.975098,869.376038,890.375488,862.995544,118632912
2014-02-19,894.575317,907.174988,890.375488,890.375488,862.995544,48539790
2014-02-20,890.375488,894.575317,873.575928,877.775818,850.783386,26497873
2014-02-21,881.975708,894.575317,881.975708,886.175598,858.924805,25433915
2014-02-24,890.375488,898.775208,877.775818,881.975708,854.854065,33830813
2014-02-25,886.175598,890.375488,865.176147,869.376038,842.641846,24646274
2014-02-26,869.376038,877.775818,865.176147,869.376038,842.641846,12472843
2014-02-27,869.376038,886.175598,865.176147,877.775818,850.783386,29105564
2014-02-28,881.975708,886.175598,869.376038,873.575928,846.712585,27500281
2014-03-03,873.575928,881.975708,860.976257,873.575928,846.712585,19975669
2014-03-04,865.176147,890.375488,865.176147,873.575928,846.712585,49193141
2014-03-05,890.375488,911.374878,873.575928,907.174988,879.278442,161973630
2014-03-06,907.174988,953.373718,902.975098,949.173828,919.985779,163349501
2014-03-07,949.173828,974.373169,936.574158,949.173828,919.985779,104624788
2014-03-10,944.973938,949.173828,919.774658,923.974548,895.561401,47919653
2014-03-11,928.174438,940.774048,915.574768,936.574158,907.773560,35698602
2014-03-12,932.374329,940.774048,919.774658,919.774658,891.490662,26404299
2014-03-13,923.974548,949.173828,919.774658,928.174438,899.632141,45384345
2014-03-14,923.974548,932.374329,911.374878,928.174438,899.632141,32677805
2014-03-17,886.175598,936.574158,886.175598,923.974548,895.561401,41878654
2014-03-18,915.574768,974.373169,890.375488,944.973938,915.915039,129056294
2014-03-19,949.173828,999.572449,949.173828,991.172668,960.693115,185252724
2014-03-20,995.372559,995.372559,944.973938,949.173828,919.985779,109893385
2014-03-21,957.573608,965.973389,928.174438,953.373718,924.056458,68562960
2014-03-24,940.774048,974.373169,940.774048,970.173279,940.339478,43107854
2014-03-25,923.974548,978.573059,923.974548,961.773499,932.197937,49761728
2014-03-26,970.173279,974.373169,949.173828,961.773499,932.197937,31162287
2014-03-27,961.773499,961.773499,940.774048,953.373718,924.056458,38608802
2014-03-28,953.373718,965.973389,949.173828,953.373718,924.056458,18845995
2014-04-01,953.373718,978.573059,953.373718,961.773499,932.197937,45727569
2014-04-02,965.973389,974.373169,953.373718,957.573608,928.127258,26478229
2014-04-03,961.773499,982.772888,957.573608,970.173279,940.339478,51287365
2014-04-04,898.775208,978.573059,898.775208,961.773499,932.197937,28532691
2014-04-07,957.573608,965.973389,949.173828,949.173828,919.985779,37992713
2014-04-08,949.173828,957.573608,940.774048,944.973938,915.915039,40233846
2014-04-09,944.973938,944.973938,944.973938,944.973938,915.915039,0
2014-04-10,949.173828,949.173828,898.775208,919.774658,891.490662,54151611
2014-04-11,907.174988,928.174438,894.575317,907.174988,879.278442,26300962
2014-04-14,907.174988,953.373718,907.174988,944.973938,915.915039,38234148
2014-04-15,949.173828,965.973389,928.174438,928.174438,899.632141,59588785
2014-04-16,923.974548,953.373718,915.574768,940.774048,911.844299,22278233
2014-04-17,953.373718,953.373718,940.774048,944.973938,915.915039,25080453
2014-04-21,944.973938,961.773499,944.973938,953.373718,924.056458,28530905
2014-04-22,953.373718,974.373169,944.973938,970.173279,940.339478,51352724
2014-04-23,974.373169,1041.571289,970.173279,1041.571289,1009.541931,151969426
2014-04-24,1041.571289,1062.570679,1016.372009,1020.571899,989.188293,94862614
2014-04-25,1024.771729,1028.971680,999.572449,1003.772339,972.905396,58306725
2014-04-28,1007.972229,1024.771729,995.372559,1016.372009,985.117554,44381580
2014-04-29,1007.972229,1024.771729,999.572449,1007.972229,976.976013,18476818
2014-04-30,1007.972229,1024.771729,982.772888,986.972778,964.393738,38087835
2014-05-02,986.972778,986.972778,961.773499,965.973389,943.874817,34023080
2014-05-05,965.973389,978.573059,957.573608,970.173279,947.978577,32846500
2014-05-06,974.373169,1012.172119,970.173279,991.172668,968.497559,96184079
2014-05-07,991.172668,1012.172119,986.972778,995.372559,972.601379,72377708
2014-05-08,999.572449,1020.571899,986.972778,1007.972229,984.912781,74582769
2014-05-09,1016.372009,1070.970459,1016.372009,1062.570679,1038.262207,167474972
2014-05-12,1075.170410,1083.570190,1058.370850,1062.570679,1038.262207,82971096
2014-05-13,1070.970459,1083.570190,1058.370850,1062.570679,1038.262207,63035308
2014-05-14,1049.971069,1070.970459,1045.771118,1058.370850,1034.158447,34864294
2014-05-16,1033.171509,1041.571289,1007.972229,1024.771729,1001.327942,62344337
2014-05-19,1007.972229,1041.571289,1007.972229,1007.972229,984.912781,53771362
2014-05-20,1003.772339,1028.971680,995.372559,1003.772339,980.809021,43855613
2014-05-21,999.572449,1007.972229,986.972778,999.572449,976.705139,17837158
2014-05-22,1049.971069,1075.170410,999.572449,1049.971069,1025.950806,64126172
2014-05-23,1041.571289,1058.370850,1037.371460,1041.571289,1017.743164,50366030
2014-05-26,1024.771729,1049.971069,1024.771729,1024.771729,1001.327942,12422247
2014-05-28,1033.171509,1037.371460,1016.372009,1033.171509,1009.535583,18645513
2014-05-30,1007.972229,1028.971680,1007.972229,1007.972229,984.912781,24657703
2014-06-02,986.972778,1003.772339,961.773499,986.972778,964.393738,51296056
2014-06-03,1007.972229,1016.372009,982.772888,1007.972229,984.912781,46024958
2014-06-04,999.572449,1016.372009,995.372559,999.572449,976.705139,18523605
2014-06-05,1003.772339,1003.772339,986.972778,1003.772339,980.809021,14735644
2014-06-06,991.172668,1012.172119,991.172668,991.172668,968.497559,14873028
2014-06-09,961.773499,999.572449,961.773499,961.773499,939.770935,18980523
2014-06-10,965.973389,978.573059,961.773499,965.973389,943.874817,10008966
2014-06-11,978.573059,982.772888,965.973389,978.573059,956.186218,16866417
2014-06-12,953.373718,978.573059,949.173828,953.373718,931.563354,20789025
2014-06-13,957.573608,957.573608,949.173828,957.573608,935.667175,8137605
2014-06-16,957.573608,957.573608,940.774048,957.573608,935.667175,8715002
2014-06-17,970.173279,974.373169,953.373718,970.173279,947.978577,11168045
2014-06-18,970.173279,982.772888,961.773499,970.173279,947.978577,12181169
2014-06-19,957.573608,974.373169,957.573608,957.573608,935.667175,6064095
2014-06-20,944.973938,970.173279,944.973938,944.973938,923.355713,9915987
2014-06-23,940.774048,949.173828,932.374329,940.774048,919.251953,7522350
2014-06-24,936.574158,944.973938,932.374329,936.574158,915.148071,5357528
2014-06-25,907.174988,940.774048,902.975098,907.174988,886.421509,19138622
2014-06-26,915.574768,919.774658,907.174988,915.574768,894.629150,12141763
2014-06-27,898.775208,928.174438,898.775208,898.775208,878.213928,12289029
2014-06-30,915.574768,915.574768,898.775208,915.574768,894.629150,8911436
2014-07-01,923.974548,932.374329,911.374878,923.974548,902.836792,12897022
2014-07-02,915.574768,932.374329,911.374878,915.574768,894.629150,13675376
2014-07-03,953.373718,953.373718,919.774658,953.373718,931.563354,29849870
2014-07-04,965.973389,970.173279,944.973938,965.973389,943.874817,12764756
